5	1456292370199	l472.00r396.00
6	1456292370200	l471.00r396.00
7	1456292370201	l472.00r397.00
8	1456292370203	l494.00r397.00
9	1456292370215	l526.00r400.00
10	1456292370236	l535.00r350.00
11	1456292370278	l537.00r238.00
12	1456292370298	l533.00r193.00
13	1456292370321	l530.00r152.00
14	1456292370342	l528.00r94.00
15	1456292370364	l528.00r85.00
16	1456292370384	l530.00r78.00
17	1456292370406	l528.00r70.00
18	1456292370426	l527.00r70.00
19	1456292370447	l537.00r86.00
20	1456292370468	l518.00r95.00
21	1456292370509	l507.00r124.00
22	1456292370532	l499.00r165.00
23	1456292370553	l507.00r198.00
24	1456292370575	l494.00r238.00
25	1456292370597	l482.00r343.00
26	1456292370619	l474.00r384.00
27	1456292370640	l461.00r452.00
28	1456292370663	l443.00r520.00
29	1456292370684	l407.00r493.00
30	1456292370706	l388.00r464.00
31	1456292370750	l321.00r507.00
32	1456292370771	l292.00r570.00
33	1456292370794	l235.00r616.00
34	1456292370815	l203.00r625.00
35	1456292370837	l127.00r621.00
36	1456292370859	l92.00r622.00
37	1456292370881	l0.00r618.00
38	1456292370901	l0.00r617.00
39	1456292370922	l0.00r610.00
40	1456292370941	l0.00r606.00
41	1456292370980	l0.00r596.00
42	1456292371001	l0.00r584.00
43	1456292371020	l10.00r578.00
44	1456292371040	l35.00r569.00
45	1456292371061	l49.00r562.00
46	1456292371082	l93.00r550.00
47	1456292371102	l117.00r541.00
48	1456292371124	l149.00r530.00
49	1456292371145	l234.00r512.00
50	1456292371167	l293.00r508.00
51	1456292371211	l483.00r464.00
52	1456292371233	l479.00r442.00
53	1456292371257	l461.00r386.00
54	1456292371279	l465.00r413.00
55	1456292371302	l495.00r351.00
56	1456292371325	l530.00r312.00
57	1456292371348	l566.00r237.00
58	1456292371370	l552.00r209.00
59	1456292371394	l543.00r173.00
60	1456292371417	l543.00r106.00
61	1456292371463	l544.00r36.00
62	1456292371484	l544.00r36.00
63	1456292371506	l540.00r25.00
64	1456292371528	l537.00r53.00
65	1456292371550	l533.00r65.00
66	1456292371571	l526.00r69.00
67	1456292371594	l519.00r95.00
