7	1456381249313	l428.00r423.00
8	1456381249315	l428.00r424.00
9	1456381249316	l428.00r423.00
10	1456381249317	l429.00r425.00
11	1456381249353	l429.00r426.00
12	1456381249373	l429.00r426.00
13	1456381249394	l427.00r426.00
14	1456381249415	l430.00r426.00
15	1456381249437	l429.00r425.00
16	1456381249458	l430.00r427.00
17	1456381249481	l429.00r424.00
18	1456381249502	l426.00r436.00
19	1456381249524	l429.00r427.00
20	1456381249546	l429.00r426.00
21	1456381249589	l428.00r427.00
22	1456381249612	l429.00r427.00
23	1456381249633	l429.00r426.00
24	1456381249655	l428.00r425.00
25	1456381249677	l429.00r426.00
26	1456381249699	l429.00r426.00
27	1456381249720	l439.00r426.00
28	1456381249743	l428.00r426.00
29	1456381249764	l426.00r423.00
30	1456381249786	l429.00r425.00
31	1456381249830	l443.00r426.00
32	1456381249851	l429.00r426.00
33	1456381249874	l428.00r425.00
34	1456381249895	l428.00r426.00
35	1456381249917	l428.00r435.00
36	1456381249939	l429.00r426.00
37	1456381249961	l429.00r426.00
38	1456381249982	l430.00r427.00
39	1456381250005	l428.00r427.00
40	1456381250026	l426.00r433.00
41	1456381250070	l429.00r426.00
42	1456381250092	l429.00r426.00
43	1456381250113	l430.00r427.00
44	1456381250136	l439.00r425.00
45	1456381250158	l429.00r426.00
46	1456381250179	l430.00r425.00
47	1456381250202	l430.00r427.00
48	1456381250223	l429.00r425.00
49	1456381250245	l437.00r424.00
50	1456381250267	l428.00r426.00
51	1456381250310	l428.00r425.00
52	1456381250333	l427.00r422.00
53	1456381250355	l437.00r424.00
54	1456381250378	l428.00r425.00
55	1456381250401	l430.00r427.00
56	1456381250424	l427.00r424.00
57	1456381250446	l428.00r425.00
58	1456381250470	l429.00r426.00
59	1456381250492	l426.00r434.00
60	1456381250515	l428.00r426.00
61	1456381250561	l427.00r424.00
62	1456381250583	l429.00r426.00
63	1456381250607	l429.00r425.00
64	1456381250630	l427.00r424.00
65	1456381250652	l429.00r426.00
66	1456381250676	l428.00r426.00
67	1456381250698	l427.00r424.00
68	1456381250721	l428.00r425.00
69	1456381250744	l430.00r428.00
70	1456381250767	l427.00r434.00
71	1456381250813	l429.00r426.00
72	1456381250835	l427.00r424.00
73	1456381250858	l428.00r426.00
74	1456381250881	l429.00r425.00
75	1456381250904	l426.00r424.00
76	1456381250927	l429.00r426.00
77	1456381250950	l429.00r427.00
78	1456381250973	l428.00r423.00
79	1456381250995	l429.00r426.00
80	1456381251019	l426.00r423.00
81	1456381251065	l429.00r426.00
82	1456381251087	l429.00r427.00
83	1456381251110	l428.00r425.00
84	1456381251133	l428.00r425.00
85	1456381251156	l429.00r426.00
86	1456381251178	l428.00r424.00
87	1456381251202	l429.00r426.00
88	1456381251225	l428.00r427.00
89	1456381251247	l428.00r424.00
90	1456381251271	l428.00r426.00
91	1456381251316	l428.00r424.00
92	1456381251339	l428.00r427.00
93	1456381251362	l426.00r423.00
94	1456381251384	l428.00r424.00
95	1456381251408	l429.00r425.00
96	1456381251430	l429.00r426.00
97	1456381251453	l427.00r434.00
98	1456381251476	l429.00r427.00
99	1456381251499	l440.00r426.00
100	1456381251521	l428.00r423.00
101	1456381251568	l429.00r425.00
102	1456381251590	l428.00r424.00
103	1456381251614	l428.00r426.00
104	1456381251636	l429.00r426.00
105	1456381251659	l427.00r424.00
106	1456381251682	l428.00r424.00
107	1456381251705	l429.00r426.00
108	1456381251727	l428.00r434.00
109	1456381251751	l428.00r425.00
110	1456381251773	l429.00r426.00
111	1456381251819	l428.00r426.00
112	1456381251842	l427.00r425.00
113	1456381251866	l428.00r424.00
114	1456381251888	l428.00r426.00
115	1456381251911	l426.00r424.00
116	1456381251934	l428.00r424.00
117	1456381251957	l428.00r426.00
118	1456381251979	l428.00r426.00
119	1456381252003	l429.00r434.00
120	1456381252025	l427.00r426.00
121	1456381252071	l429.00r424.00
122	1456381252094	l428.00r425.00
123	1456381252116	l429.00r425.00
124	1456381252140	l429.00r425.00
125	1456381252162	l428.00r426.00
126	1456381252185	l427.00r423.00
127	1456381252209	l428.00r425.00
128	1456381252231	l429.00r426.00
129	1456381252254	l426.00r423.00
130	1456381252277	l426.00r435.00
131	1456381252322	l429.00r426.00
132	1456381252346	l429.00r425.00
133	1456381252368	l429.00r426.00
134	1456381252391	l426.00r423.00
135	1456381252414	l429.00r435.00
136	1456381252437	l477.00r426.00
137	1456381252459	l429.00r426.00
138	1456381252483	l429.00r425.00
139	1456381252506	l429.00r425.00
140	1456381252529	l432.00r422.00
141	1456381252574	l428.00r425.00
142	1456381252598	l428.00r426.00
143	1456381252620	l440.00r425.00
144	1456381252643	l428.00r424.00
145	1456381252666	l428.00r426.00
146	1456381252689	l429.00r435.00
147	1456381252711	l427.00r425.00
148	1456381252735	l429.00r426.00
149	1456381252757	l428.00r424.00
150	1456381252780	l428.00r425.00
151	1456381252826	l429.00r425.00
152	1456381252849	l427.00r425.00
153	1456381252872	l427.00r426.00
154	1456381252895	l429.00r426.00
