2	1455690690732	l102.00r368.00
3	1455690690734	l69.00r369.00
4	1455690690735	l69.00r369.00
5	1455690690736	l68.00r367.00
6	1455690690748	l45.00r350.00
7	1455690690767	l4.00r366.00
8	1455690690787	l0.00r408.00
9	1455690690805	l0.00r492.00
10	1455690690825	l0.00r588.00
11	1455690690863	l0.00r495.00
12	1455690690883	l0.00r487.00
13	1455690690903	l0.00r484.00
14	1455690690922	l12.00r469.00
15	1455690690942	l32.00r461.00
16	1455690690963	l90.00r439.00
17	1455690690984	l131.00r364.00
18	1455690691004	l180.00r317.00
19	1455690691027	l312.00r223.00
20	1455690691048	l399.00r182.00
21	1455690691092	l404.00r102.00
22	1455690691114	l380.00r55.00
23	1455690691135	l474.00r9.00
24	1455690691157	l571.00r0.00
25	1455690691176	l621.00r0.00
26	1455690691196	l546.00r0.00
27	1455690691216	l532.00r0.00
28	1455690691235	l514.00r0.00
29	1455690691255	l502.00r0.00
30	1455690691274	l484.00r6.00
31	1455690691314	l449.00r62.00
32	1455690691335	l337.00r117.00
33	1455690691356	l279.00r159.00
34	1455690691378	l171.00r274.00
35	1455690691399	l118.00r349.00
36	1455690691422	l45.00r410.00
37	1455690691443	l20.00r399.00
38	1455690691464	l0.00r379.00
39	1455690691485	l0.00r398.00
40	1455690691505	l0.00r536.00
41	1455690691544	l0.00r514.00
42	1455690691564	l0.00r489.00
43	1455690691584	l0.00r474.00
44	1455690691603	l13.00r466.00
45	1455690691624	l0.00r458.00
46	1455690691644	l12.00r432.00
47	1455690691663	l54.00r406.00
48	1455690691685	l131.00r368.00
49	1455690691705	l181.00r278.00
50	1455690691727	l238.00r252.00
51	1455690691772	l446.00r114.00
52	1455690691795	l372.00r52.00
53	1455690691818	l341.00r34.00
54	1455690691840	l420.00r0.00
55	1455690691861	l519.00r0.00
56	1455690691883	l615.00r0.00
57	1455690691903	l534.00r0.00
58	1455690691924	l528.00r0.00
59	1455690691944	l511.00r0.00
60	1455690691966	l492.00r0.00
61	1455690692007	l432.00r79.00
62	1455690692029	l374.00r112.00
63	1455690692051	l260.00r158.00
64	1455690692073	l211.00r282.00
65	1455690692097	l112.00r360.00
66	1455690692119	l79.00r422.00
67	1455690692142	l29.00r352.00
68	1455690692164	l8.00r314.00
69	1455690692186	l1.00r337.00
70	1455690692206	l0.00r387.00
71	1455690692248	l0.00r529.00
72	1455690692269	l0.00r507.00
73	1455690692290	l0.00r485.00
74	1455690692311	l0.00r477.00
75	1455690692331	l8.00r463.00
76	1455690692353	l44.00r454.00
77	1455690692373	l103.00r432.00
78	1455690692395	l139.00r352.00
79	1455690692418	l250.00r305.00
80	1455690692441	l329.00r214.00
81	1455690692487	l440.00r97.00
82	1455690692509	l384.00r71.00
83	1455690692531	l415.00r9.00
84	1455690692553	l482.00r0.00
85	1455690692574	l565.00r0.00
86	1455690692594	l585.00r0.00
87	1455690692616	l543.00r0.00
88	1455690692636	l515.00r0.00
89	1455690692657	l506.00r0.00
90	1455690692678	l512.00r0.00
91	1455690692719	l432.00r94.00
92	1455690692741	l316.00r105.00
93	1455690692763	l256.00r178.00
94	1455690692786	l157.00r231.00
95	1455690692808	l126.00r341.00
96	1455690692832	l54.00r359.00
97	1455690692854	l25.00r329.00
98	1455690692876	l8.00r321.00
99	1455690692898	l0.00r386.00
100	1455690692919	l14.00r480.00
101	1455690692962	l0.00r502.00
102	1455690692982	l0.00r487.00
103	1455690693003	l0.00r480.00
104	1455690693024	l0.00r465.00
105	1455690693045	l0.00r461.00
106	1455690693065	l49.00r443.00
107	1455690693087	l99.00r391.00
108	1455690693108	l164.00r317.00
109	1455690693130	l217.00r221.00
110	1455690693153	l292.00r179.00
111	1455690693198	l411.00r67.00
112	1455690693221	l380.00r51.00
113	1455690693242	l415.00r0.00
114	1455690693264	l569.00r0.00
115	1455690693286	l627.00r0.00
116	1455690693306	l575.00r0.00
117	1455690693326	l531.00r0.00
118	1455690693348	l511.00r0.00
119	1455690693368	l504.00r19.00
120	1455690693389	l482.00r26.00
121	1455690693433	l367.00r109.00
122	1455690693454	l306.00r149.00
123	1455690693478	l192.00r195.00
124	1455690693501	l142.00r330.00
125	1455690693523	l66.00r361.00
126	1455690693547	l45.00r345.00
127	1455690693568	l4.00r325.00
128	1455690693590	l0.00r364.00
129	1455690693611	l0.00r443.00
130	1455690693632	l0.00r548.00
131	1455690693673	l0.00r494.00
132	1455690693694	l0.00r480.00
133	1455690693715	l13.00r465.00
134	1455690693735	l0.00r460.00
135	1455690693758	l28.00r425.00
136	1455690693778	l52.00r383.00
137	1455690693800	l123.00r334.00
138	1455690693822	l187.00r229.00
139	1455690693845	l317.00r189.00
140	1455690693867	l419.00r129.00
141	1455690693913	l472.00r41.00
142	1455690693935	l462.00r0.00
143	1455690693957	l588.00r0.00
144	1455690693978	l632.00r0.00
145	1455690693998	l543.00r0.00
146	1455690694020	l537.00r0.00
147	1455690694040	l553.00r19.00
148	1455690694061	l500.00r0.00
149	1455690694083	l486.00r13.00
150	1455690694104	l466.00r4.00
151	1455690694147	l315.00r119.00
152	1455690694168	l207.00r210.00
153	1455690694191	l160.00r272.00
154	1455690694214	l77.00r344.00
155	1455690694237	l48.00r417.00
156	1455690694258	l11.00r391.00
157	1455690694281	l0.00r395.00
158	1455690694302	l0.00r436.00
159	1455690694323	l0.00r503.00
160	1455690694344	l0.00r525.00
161	1455690694385	l0.00r481.00
162	1455690694406	l0.00r472.00
163	1455690694427	l0.00r467.00
164	1455690694448	l0.00r444.00
165	1455690694468	l37.00r448.00
166	1455690694490	l99.00r393.00
167	1455690694511	l139.00r306.00
168	1455690694533	l253.00r257.00
169	1455690694556	l335.00r177.00
170	1455690694579	l464.00r129.00
171	1455690694625	l394.00r60.00
172	1455690694646	l420.00r7.00
173	1455690694668	l491.00r29.00
174	1455690694689	l611.00r0.00
175	1455690694711	l580.00r0.00
176	1455690694731	l545.00r0.00
177	1455690694753	l528.00r0.00
178	1455690694773	l520.00r0.00
179	1455690694794	l517.00r2.00
180	1455690694815	l495.00r63.00
181	1455690694857	l379.00r108.00
182	1455690694880	l310.00r190.00
183	1455690694902	l192.00r247.00
184	1455690694925	l134.00r391.00
185	1455690694948	l61.00r447.00
186	1455690694971	l33.00r452.00
187	1455690694993	l11.00r445.00
188	1455690695015	l0.00r509.00
189	1455690695037	l0.00r566.00
190	1455690695057	l0.00r558.00
191	1455690695099	l0.00r507.00
192	1455690695121	l0.00r497.00
193	1455690695142	l0.00r483.00
194	1455690695162	l9.00r479.00
195	1455690695183	l50.00r452.00
196	1455690695203	l82.00r419.00
197	1455690695226	l158.00r372.00
198	1455690695247	l210.00r254.00
199	1455690695270	l356.00r209.00
200	1455690695294	l455.00r119.00
201	1455690695339	l469.00r50.00
202	1455690695361	l548.00r20.00
203	1455690695383	l592.00r0.00
204	1455690695404	l635.00r1.00
205	1455690695426	l548.00r0.00
206	1455690695446	l534.00r0.00
207	1455690695467	l516.00r0.00
208	1455690695488	l496.00r0.00
209	1455690695509	l487.00r6.00
210	1455690695529	l481.00r38.00
211	1455690695572	l353.00r125.00
212	1455690695594	l230.00r223.00
213	1455690695617	l181.00r311.00
214	1455690695640	l92.00r357.00
