5	1456292803807	l109.00r528.00
6	1456292803809	l119.00r529.00
7	1456292803810	l108.00r529.00
8	1456292803811	l124.00r528.00
9	1456292803825	l142.00r527.00
10	1456292803847	l211.00r528.00
11	1456292803888	l114.00r520.00
12	1456292803909	l122.00r516.00
13	1456292803931	l140.00r514.00
14	1456292803952	l209.00r509.00
15	1456292803975	l257.00r505.00
16	1456292803996	l130.00r498.00
17	1456292804018	l125.00r485.00
18	1456292804040	l118.00r480.00
19	1456292804062	l123.00r485.00
20	1456292804083	l132.00r485.00
21	1456292804127	l156.00r486.00
22	1456292804149	l181.00r495.00
23	1456292804171	l198.00r486.00
24	1456292804193	l213.00r481.00
25	1456292804214	l246.00r480.00
26	1456292804237	l268.00r461.00
27	1456292804258	l363.00r436.00
28	1456292804280	l421.00r400.00
29	1456292804302	l466.00r313.00
30	1456292804324	l482.00r265.00
31	1456292804368	l500.00r169.00
32	1456292804390	l503.00r151.00
33	1456292804411	l505.00r149.00
34	1456292804434	l519.00r162.00
35	1456292804455	l507.00r173.00
36	1456292804477	l509.00r211.00
37	1456292804498	l507.00r233.00
38	1456292804521	l509.00r269.00
39	1456292804542	l504.00r398.00
40	1456292804564	l494.00r209.00
41	1456292804608	l480.00r157.00
42	1456292804629	l473.00r182.00
43	1456292804652	l469.00r234.00
44	1456292804673	l461.00r257.00
45	1456292804695	l461.00r292.00
46	1456292804717	l458.00r364.00
47	1456292804739	l469.00r211.00
48	1456292804760	l453.00r98.00
49	1456292804783	l448.00r115.00
50	1456292804803	l449.00r120.00
51	1456292804848	l436.00r129.00
52	1456292804871	l430.00r132.00
53	1456292804893	l426.00r145.00
54	1456292804917	l415.00r162.00
55	1456292804939	l422.00r178.00
56	1456292804962	l401.00r190.00
57	1456292804985	l391.00r209.00
58	1456292805008	l393.00r246.00
59	1456292805031	l388.00r268.00
60	1456292805054	l376.00r331.00
61	1456292805100	l321.00r458.00
62	1456292805123	l280.00r505.00
63	1456292805145	l201.00r540.00
64	1456292805169	l174.00r547.00
65	1456292805191	l127.00r550.00
66	1456292805214	l100.00r544.00
67	1456292805237	l125.00r540.00
68	1456292805260	l130.00r531.00
69	1456292805282	l157.00r520.00
70	1456292805306	l181.00r500.00
71	1456292805351	l362.00r499.00
72	1456292805375	l129.00r481.00
73	1456292805397	l135.00r465.00
74	1456292805420	l186.00r451.00
75	1456292805443	l215.00r451.00
76	1456292805466	l300.00r450.00
77	1456292805488	l359.00r447.00
78	1456292805512	l129.00r451.00
79	1456292805534	l123.00r461.00
80	1456292805557	l125.00r475.00
81	1456292805603	l136.00r457.00
82	1456292805625	l139.00r458.00
83	1456292805649	l158.00r456.00
84	1456292805672	l167.00r446.00
85	1456292805694	l194.00r436.00
86	1456292805718	l217.00r436.00
87	1456292805740	l231.00r432.00
88	1456292805763	l266.00r414.00
89	1456292805786	l336.00r398.00
90	1456292805809	l368.00r323.00
91	1456292805855	l445.00r203.00
92	1456292805877	l453.00r168.00
93	1456292805901	l455.00r121.00
94	1456292805923	l446.00r125.00
95	1456292805946	l407.00r148.00
96	1456292805970	l393.00r160.00
97	1456292805992	l370.00r181.00
98	1456292806015	l361.00r249.00
99	1456292806038	l355.00r309.00
100	1456292806061	l355.00r121.00
101	1456292806107	l340.00r173.00
102	1456292806129	l350.00r210.00
103	1456292806152	l338.00r248.00
104	1456292806175	l340.00r390.00
105	1456292806198	l336.00r233.00
106	1456292806220	l338.00r127.00
107	1456292806244	l340.00r140.00
108	1456292806267	l332.00r161.00
109	1456292806289	l327.00r176.00
110	1456292806313	l325.00r194.00
111	1456292806358	l308.00r264.00
112	1456292806381	l298.00r364.00
113	1456292806404	l266.00r413.00
114	1456292806426	l238.00r453.00
115	1456292806450	l185.00r556.00
116	1456292806472	l137.00r557.00
117	1456292806495	l94.00r549.00
118	1456292806518	l108.00r547.00
119	1456292806540	l72.00r535.00
120	1456292806563	l92.00r531.00
121	1456292806606	l116.00r503.00
122	1456292806630	l170.00r490.00
123	1456292806653	l215.00r461.00
124	1456292806675	l112.00r454.00
125	1456292806699	l115.00r447.00
126	1456292806721	l143.00r436.00
127	1456292806744	l172.00r435.00
128	1456292806767	l254.00r440.00
129	1456292806790	l312.00r438.00
130	1456292806812	l96.00r440.00
131	1456292806857	l129.00r444.00
132	1456292806880	l128.00r424.00
133	1456292806903	l141.00r409.00
134	1456292806926	l148.00r385.00
135	1456292806948	l166.00r383.00
136	1456292806972	l178.00r379.00
137	1456292806995	l208.00r381.00
138	1456292807017	l234.00r386.00
139	1456292807041	l290.00r363.00
140	1456292807063	l315.00r343.00
141	1456292807109	l415.00r218.00
142	1456292807132	l411.00r152.00
143	1456292807154	l415.00r129.00
144	1456292807178	l422.00r119.00
145	1456292807200	l429.00r140.00
146	1456292807223	l393.00r157.00
147	1456292807246	l381.00r207.00
148	1456292807269	l358.00r240.00
149	1456292807292	l354.00r178.00
150	1456292807315	l359.00r178.00
151	1456292807360	l363.00r165.00
152	1456292807384	l369.00r198.00
153	1456292807406	l365.00r291.00
154	1456292807430	l365.00r363.00
155	1456292807452	l366.00r108.00
156	1456292807475	l368.00r114.00
157	1456292807498	l369.00r141.00
158	1456292807521	l361.00r149.00
159	1456292807543	l354.00r155.00
160	1456292807567	l327.00r185.00
161	1456292807612	l303.00r256.00
162	1456292807636	l282.00r305.00
163	1456292807658	l237.00r396.00
164	1456292807681	l214.00r434.00
165	1456292807704	l161.00r485.00
166	1456292807727	l88.00r551.00
167	1456292807749	l74.00r547.00
168	1456292807772	l84.00r536.00
169	1456292807793	l70.00r528.00
170	1456292807815	l108.00r525.00
171	1456292807860	l139.00r492.00
172	1456292807882	l202.00r451.00
173	1456292807906	l265.00r452.00
174	1456292807928	l92.00r444.00
175	1456292807951	l120.00r436.00
176	1456292807974	l160.00r435.00
177	1456292807996	l201.00r444.00
178	1456292808019	l317.00r439.00
179	1456292808042	l346.00r436.00
180	1456292808065	l125.00r434.00
181	1456292808111	l129.00r420.00
182	1456292808133	l137.00r409.00
183	1456292808156	l154.00r394.00
184	1456292808179	l240.00r385.00
185	1456292808202	l190.00r379.00
186	1456292808224	l213.00r379.00
187	1456292808248	l277.00r370.00
188	1456292808270	l324.00r328.00
189	1456292808294	l363.00r292.00
190	1456292808317	l376.00r221.00
191	1456292808363	l419.00r129.00
192	1456292808385	l422.00r121.00
193	1456292808408	l401.00r103.00
194	1456292808431	l385.00r121.00
195	1456292808454	l376.00r141.00
196	1456292808476	l377.00r193.00
197	1456292808500	l334.00r240.00
198	1456292808522	l319.00r152.00
199	1456292808545	l306.00r150.00
200	1456292808568	l290.00r170.00
201	1456292808614	l297.00r269.00
202	1456292808637	l316.00r496.00
203	1456292808660	l311.00r131.00
204	1456292808682	l344.00r141.00
205	1456292808706	l359.00r149.00
206	1456292808728	l365.00r173.00
207	1456292808751	l366.00r185.00
208	1456292808774	l348.00r211.00
209	1456292808797	l331.00r241.00
210	1456292808819	l294.00r272.00
211	1456292808865	l204.00r446.00
212	1456292808888	l169.00r495.00
213	1456292808912	l97.00r578.00
214	1456292808934	l92.00r584.00
215	1456292808956	l106.00r586.00
